날짜,위치,업종,매출
201908,강원,스포츠/오락/여가,63822
201909,강원,스포츠/오락/여가,46438
201910,강원,스포츠/오락/여가,56554
201911,강원,스포츠/오락/여가,47537
201912,강원,스포츠/오락/여가,39842
202001,강원,스포츠/오락/여가,38423
202002,강원,스포츠/오락/여가,28104
202003,강원,스포츠/오락/여가,32924
202004,강원,스포츠/오락/여가,42242
201901,강원,서적/문구,3462
201902,강원,서적/문구,2923
201903,강원,서적/문구,5035
201904,강원,서적/문구,3262
201905,강원,서적/문구,3483
201906,강원,서적/문구,2993
201907,강원,서적/문구,3344
201908,강원,서적/문구,3450
201909,강원,서적/문구,3267
201910,강원,서적/문구,2946
201911,강원,서적/문구,2852
201912,강원,서적/문구,3828
202001,강원,서적/문구,3282
202002,강원,서적/문구,2663
202003,강원,서적/문구,3007
202004,강원,서적/문구,3005
201901,강원,교육,16606
201902,강원,교육,19027
201903,강원,교육,16821
201904,강원,교육,14770
201905,강원,교육,15817
201906,강원,교육,15642
201907,강원,교육,16158
201908,강원,교육,22199
201909,강원,교육,15120
201910,강원,교육,15677
201911,강원,교육,15575
201912,강원,교육,15602
202001,강원,교육,16533
202002,강원,교육,19222
202003,강원,교육,10799
202004,강원,교육,11873
201901,강원,숙박/음식,200489
201902,강원,숙박/음식,170420
201903,강원,숙박/음식,174372
201904,강원,숙박/음식,160635
201905,강원,숙박/음식,192757
201906,강원,숙박/음식,191438
201907,강원,숙박/음식,217257
201908,강원,숙박/음식,282823
201909,강원,숙박/음식,178730
201910,강원,숙박/음식,205379
201911,강원,숙박/음식,175284
201912,강원,숙박/음식,206513
202001,강원,숙박/음식,209164
202002,강원,숙박/음식,153491
202003,강원,숙박/음식,139031
202004,강원,숙박/음식,147443
201901,강원,공과금/개인 및 전문 서비스,21049
201902,강원,공과금/개인 및 전문 서비스,18115
201903,강원,공과금/개인 및 전문 서비스,21463
201904,강원,공과금/개인 및 전문 서비스,20207
201905,강원,공과금/개인 및 전문 서비스,22581
201906,강원,공과금/개인 및 전문 서비스,20581
201907,강원,공과금/개인 및 전문 서비스,21042
201908,강원,공과금/개인 및 전문 서비스,21673
201909,강원,공과금/개인 및 전문 서비스,18877
201910,강원,공과금/개인 및 전문 서비스,21555
201911,강원,공과금/개인 및 전문 서비스,20273
201912,강원,공과금/개인 및 전문 서비스,21403
202001,강원,공과금/개인 및 전문 서비스,21678
202002,강원,공과금/개인 및 전문 서비스,19088
202003,강원,공과금/개인 및 전문 서비스,18791
202004,강원,공과금/개인 및 전문 서비스,18989
201901,강원,금융/보험,263
201902,강원,금융/보험,137
201903,강원,금융/보험,180
201904,강원,금융/보험,155
201905,강원,금융/보험,160
201906,강원,금융/보험,138
201907,강원,금융/보험,177
201908,강원,금융/보험,163
201909,강원,금융/보험,161
201910,강원,금융/보험,199
201911,강원,금융/보험,209
201912,강원,금융/보험,298
202001,강원,금융/보험,211
202002,강원,금융/보험,292
202003,강원,금융/보험,203
202004,강원,금융/보험,177
201901,강원,기타,49244
201902,강원,기타,44202
201903,강원,기타,53003
201904,강원,기타,52241
201905,강원,기타,59023
201906,강원,기타,55708
201907,강원,기타,55897
201908,강원,기타,59399
201909,강원,기타,50850
201910,강원,기타,56962
201911,강원,기타,54303
201912,강원,기타,53570
202001,강원,기타,50168
202002,강원,기타,48310
202003,강원,기타,51462
202004,강원,기타,55147
201901,충북,합계,654599
201902,충북,합계,592488
201903,충북,합계,691600
201904,충북,합계,681152
201905,충북,합계,743949
201906,충북,합계,703185
201907,충북,합계,704317
201908,충북,합계,739163
201909,충북,합계,699356
201910,충북,합계,739972
201911,충북,합계,732786
201912,충북,합계,725152
202001,충북,합계,699633
202002,충북,합계,611141
202003,충북,합계,624916
202004,충북,합계,640273
201901,충북,종합소매,129005
201902,충북,종합소매,122739
201903,충북,종합소매,128449
201904,충북,종합소매,129702
201905,충북,종합소매,141182
201906,충북,종합소매,136350
201907,충북,종합소매,141162
201908,충북,종합소매,143069
201909,충북,종합소매,149709
201910,충북,종합소매,136975
201911,충북,종합소매,137235
201912,충북,종합소매,137833
202001,충북,종합소매,147671
202002,충북,종합소매,119613
202003,충북,종합소매,140813
202004,충북,종합소매,135636
201901,충북,백화점,10683
201902,충북,백화점,10298
201903,충북,백화점,11621
201904,충북,백화점,10798
201905,충북,백화점,11792
201906,충북,백화점,9798
201907,충북,백화점,10042
201908,충북,백화점,9138
201909,충북,백화점,11403
201910,충북,백화점,11741
201911,충북,백화점,13137
201912,충북,백화점,13647
202001,충북,백화점,10270
202002,충북,백화점,6622
202003,충북,백화점,6454
202004,충북,백화점,8022
201901,충북,대형마트/유통전문점,60196
201902,충북,대형마트/유통전문점,57862
201903,충북,대형마트/유통전문점,58201
201904,충북,대형마트/유통전문점,58510
201905,충북,대형마트/유통전문점,63188
201906,충북,대형마트/유통전문점,60501
201907,충북,대형마트/유통전문점,63500
201908,충북,대형마트/유통전문점,64279
201909,충북,대형마트/유통전문점,69375
201910,충북,대형마트/유통전문점,59852
201911,충북,대형마트/유통전문점,60696
201912,충북,대형마트/유통전문점,62143
202001,충북,대형마트/유통전문점,69019
202002,충북,대형마트/유통전문점,51976
202003,충북,대형마트/유통전문점,61797
202004,충북,대형마트/유통전문점,59309
201901,충북,슈퍼마켓,40563
201902,충북,슈퍼마켓,38908
201903,충북,슈퍼마켓,39945
201904,충북,슈퍼마켓,40838
201905,충북,슈퍼마켓,44848
201906,충북,슈퍼마켓,44912
201907,충북,슈퍼마켓,45299
201908,충북,슈퍼마켓,47268
201909,충북,슈퍼마켓,47165
201910,충북,슈퍼마켓,43166
201911,충북,슈퍼마켓,42897
201912,충북,슈퍼마켓,41749
202001,충북,슈퍼마켓,49089
202002,충북,슈퍼마켓,42734
202003,충북,슈퍼마켓,51861
202004,충북,슈퍼마켓,47875
201901,충북,편의점,17465
201902,충북,편의점,15626
201903,충북,편의점,18600
201904,충북,편의점,19462
201905,충북,편의점,21341
201906,충북,편의점,21126
201907,충북,편의점,22295
201908,충북,편의점,22354
201909,충북,편의점,21751
201910,충북,편의점,22194
201911,충북,편의점,20490
201912,충북,편의점,20275
202001,충북,편의점,19185
202002,충북,편의점,18241
202003,충북,편의점,20701
202004,충북,편의점,20430
201901,충북,면세점,98
201902,충북,면세점,45
201903,충북,면세점,83
201904,충북,면세점,93
201905,충북,면세점,13
201906,충북,면세점,13
201907,충북,면세점,26
201908,충북,면세점,30
201909,충북,면세점,16
201910,충북,면세점,22
201911,충북,면세점,15
201912,충북,면세점,20
202001,충북,면세점,108
202002,충북,면세점,40
202003,충북,면세점,0
202004,충북,면세점,0
201901,충북,전자상거래/통신판매,1830
201902,충북,전자상거래/통신판매,1080
201903,충북,전자상거래/통신판매,1294
201904,충북,전자상거래/통신판매,1271
201905,충북,전자상거래/통신판매,1186
201906,충북,전자상거래/통신판매,1060
201907,충북,전자상거래/통신판매,1265
201908,충북,전자상거래/통신판매,1231
201909,충북,전자상거래/통신판매,1144
201910,충북,전자상거래/통신판매,1164
201911,충북,전자상거래/통신판매,1173
201912,충북,전자상거래/통신판매,1320
202001,충북,전자상거래/통신판매,1306
202002,충북,전자상거래/통신판매,2034
202003,충북,전자상거래/통신판매,1547
202004,충북,전자상거래/통신판매,1381
201901,충북,식료품,22859
201902,충북,식료품,22199
201903,충북,식료품,18994
201904,충북,식료품,19195
201905,충북,식료품,21525
201906,충북,식료품,20236
201907,충북,식료품,19389
201908,충북,식료품,21634
201909,충북,식료품,29054
201910,충북,식료품,23116
201911,충북,식료품,24069
201912,충북,식료품,22620
202001,충북,식료품,30254
202002,충북,식료품,18301
202003,충북,식료품,21773
202004,충북,식료품,21720
201901,충북,일반식료품,20474
201902,충북,일반식료품,20386
201903,충북,일반식료품,17365
201904,충북,일반식료품,17633
201905,충북,일반식료품,19416
201906,충북,일반식료품,18513
201907,충북,일반식료품,17890
201908,충북,일반식료품,19812
201909,충북,일반식료품,26151
201910,충북,일반식료품,21072
201911,충북,일반식료품,22356
201912,충북,일반식료품,20981
202001,충북,일반식료품,27404
202002,충북,일반식료품,16837
202003,충북,일반식료품,20381
202004,충북,일반식료품,20351
201901,충북,건강보조식품,2385
201902,충북,건강보조식품,1813
201903,충북,건강보조식품,1629
201904,충북,건강보조식품,1561
201905,충북,건강보조식품,2109
201906,충북,건강보조식품,1723
201907,충북,건강보조식품,1499
201908,충북,건강보조식품,1822
201909,충북,건강보조식품,2903
201910,충북,건강보조식품,2044
201911,충북,건강보조식품,1713
201912,충북,건강보조식품,1639
202001,충북,건강보조식품,2850
202002,충북,건강보조식품,1464
202003,충북,건강보조식품,1392
202004,충북,건강보조식품,1368
201901,충북,의류/잡화,28440
201902,충북,의류/잡화,23545
201903,충북,의류/잡화,29844
201904,충북,의류/잡화,28865
201905,충북,의류/잡화,31653
201906,충북,의류/잡화,26951
201907,충북,의류/잡화,25000
201908,충북,의류/잡화,22872
201909,충북,의류/잡화,25942
201910,충북,의류/잡화,29930
201911,충북,의류/잡화,29458
201912,충북,의류/잡화,29244
202001,충북,의류/잡화,25677
202002,충북,의류/잡화,20188
202003,충북,의류/잡화,19275
202004,충북,의류/잡화,21824
201901,충북,의복/직물,16961
201902,충북,의복/직물,13141
201903,충북,의복/직물,17064
201904,충북,의복/직물,17216
201905,충북,의복/직물,18778
201906,충북,의복/직물,14802
201907,충북,의복/직물,13367
201908,충북,의복/직물,11438
201909,충북,의복/직물,15289
201910,충북,의복/직물,18584
201911,충북,의복/직물,18491
201912,충북,의복/직물,17538
202001,충북,의복/직물,14933
202002,충북,의복/직물,10280
202003,충북,의복/직물,9941
202004,충북,의복/직물,11996
201901,충북,복식잡화,1988
201902,충북,복식잡화,1855
201903,충북,복식잡화,2456
201904,충북,복식잡화,2282
201905,충북,복식잡화,2591
201906,충북,복식잡화,2543
201907,충북,복식잡화,2294
201908,충북,복식잡화,2128
201909,충북,복식잡화,2279
201910,충북,복식잡화,2460
201911,충북,복식잡화,2478
201912,충북,복식잡화,2622
202001,충북,복식잡화,2069
202002,충북,복식잡화,1906
202003,충북,복식잡화,1824
202004,충북,복식잡화,2066
201901,충북,시계/귀금속/안경,4523
201902,충북,시계/귀금속/안경,4287
201903,충북,시계/귀금속/안경,5246
201904,충북,시계/귀금속/안경,4768
201905,충북,시계/귀금속/안경,5304
201906,충북,시계/귀금속/안경,4852
201907,충북,시계/귀금속/안경,4851
201908,충북,시계/귀금속/안경,4705
201909,충북,시계/귀금속/안경,4309
201910,충북,시계/귀금속/안경,4341
201911,충북,시계/귀금속/안경,3997
201912,충북,시계/귀금속/안경,4454
202001,충북,시계/귀금속/안경,4291
202002,충북,시계/귀금속/안경,3871
202003,충북,시계/귀금속/안경,3728
202004,충북,시계/귀금속/안경,3773
201901,충북,화장품,4968
201902,충북,화장품,4262
201903,충북,화장품,5078
201904,충북,화장품,4599
201905,충북,화장품,4979
201906,충북,화장품,4754
201907,충북,화장품,4488
201908,충북,화장품,4601
201909,충북,화장품,4064
201910,충북,화장품,4546
201911,충북,화장품,4492
201912,충북,화장품,4630
202001,충북,화장품,4385
